id,NOMBRE_HUM,FIGURA,GRUPO_TIPO,COD_IHA,PROPIEDAD,ZONA,MUCVA_C_ES,MUCVA_T_ES,MUCVA_C_GE,MUCVA_T_GE,MUCVA_PRES,SIOSE_C_ES,SIOSE_T_ES,SIOSE_C_GE,SIOSE_T_GE,SIOSE_PRES,SIOSE_C_RI,SIOSE_T_RI
1415,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1419,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1426,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1364,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
1371,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1382,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1358,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,21,Vegetación con eucaliptos,5,Cobertura vegetal y suelos,2,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1377,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,21,Vegetación con eucaliptos,5,Cobertura vegetal y suelos,2,23,Areas con fuertes procesos erosivos,5,Cobertura vegetal y suelos,1,,
1356,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1363,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1369,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1375,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,23,Areas con fuertes procesos erosivos,5,Cobertura vegetal y suelos,1,,
1393,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1401,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1425,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1397,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1407,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
1416,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1384,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1347,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
1352,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
1412,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1414,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1418,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1345,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1350,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1351,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1360,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1361,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1370,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1373,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
1376,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
1381,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1383,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1386,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1389,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
1398,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1413,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1417,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1420,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
1422,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1423,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1427,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1378,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
1391,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,1,Tejido urbano,1,Urbano e infraestructuras,5,,
0,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
2,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
8,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
13,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
15,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
26,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
29,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
30,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
34,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
41,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
64,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
477,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
481,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
524,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
526,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
527,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
531,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
537,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
546,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
551,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
552,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
560,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
564,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
586,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
589,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
599,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
611,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
617,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
626,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
627,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
630,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
794,Rambla Morales,Parque Natural,Otros casos,IHA611003,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
796,Rambla Morales,Parque Natural,Otros casos,IHA611003,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
799,Rambla Morales,Parque Natural,Otros casos,IHA611003,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
807,Rambla Morales,Parque Natural,Otros casos,IHA611003,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
809,Rambla Morales,Parque Natural,Otros casos,IHA611003,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
815,Rambla Morales,Parque Natural,Otros casos,IHA611003,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
831,Rambla Morales,Parque Natural,Otros casos,IHA611003,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
842,Rambla Morales,Parque Natural,Otros casos,IHA611003,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
846,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
850,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
856,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
858,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
861,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
872,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
873,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
880,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
884,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
885,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
888,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
892,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
894,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
897,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
899,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
900,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
901,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
911,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
912,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
916,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
918,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
920,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
923,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
926,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
933,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
936,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
939,Ribera de la Algaida,,Costeros,IHA611010,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
945,Rio Antas,,Costeros,IHA611017,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
948,Rio Antas,,Costeros,IHA611017,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
968,Rio Antas,,Costeros,IHA611017,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
975,Rio Antas,,Costeros,IHA611017,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
984,Rio Antas,,Costeros,IHA611017,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
988,Rio Antas,,Costeros,IHA611017,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1007,Rio Antas,,Costeros,IHA611017,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1015,Rio Antas,,Costeros,IHA611017,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1018,Rio Antas,,Costeros,IHA611017,Publica,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1023,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1037,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1038,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1043,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1046,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1053,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1059,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1060,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1063,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1064,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1067,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1075,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1077,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1093,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1104,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1106,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1121,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1126,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
1128,Salinas de Cabo de Gata,Parque Natural,Artificiales o modificados,IHA611009,Privada,Buffer,9,Mares y oceanos,3,Zonas humedas,1,9,Mares y oceanos,,Zonas humedas,1,,
