id,NOMBRE_HUM,FIGURA,GRUPO_TIPO,COD_IHA,PROPIEDAD,ZONA,ENP,CODIGO_UE1,NOM_ANEXO1,LEYENDA_1,CODIGO_UE2,LEYENDA_2,CODIGO_UE3,LEYENDA_3,CODIGO_UE4,LEYENDA_4,_COD_NUEVO,USOS_DEFIN,USOS_GENER,COD_GENERA
1138,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"2110",Dunas moviles embrionarias,Habitat UE,"2120",Habitat UE,"-1","-","-1","-",22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1139,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"2230",Dunas con cespedes del Malcomietalia,Habitat UE,"2210",Habitat UE,"-1","-","-1","-",22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
817,Rambla Morales,Parque Natural,Costeros,IHA611003,Publica,Humedal,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
824,Rambla Morales,Parque Natural,Costeros,IHA611003,Publica,Buffer,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
827,Rambla Morales,Parque Natural,Costeros,IHA611003,Publica,Buffer,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1092,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1110,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1125,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1168,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1198,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1199,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1207,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1263,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1308,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1334,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1091,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1024,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1025,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1033,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1040,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1041,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1042,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1052,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1055,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1057,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1062,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1066,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1070,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1074,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1079,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1080,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1082,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1088,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1090,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1096,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1101,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1102,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1105,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1116,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1117,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1118,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1124,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1134,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1143,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1150,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1151,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1152,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1157,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1158,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1166,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1170,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1180,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1189,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1190,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1191,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1192,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1200,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1201,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1203,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1206,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1209,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1210,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1216,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1222,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1223,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1227,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1229,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1232,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1234,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1236,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1247,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1258,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1259,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1261,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1269,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1275,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1278,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1280,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1282,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1283,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1289,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1290,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1294,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1296,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1301,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1311,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1312,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1317,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1322,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1323,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1325,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1326,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1338,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1341,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,Zonas humedas,3
1284,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1113,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1050,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1196,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1228,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1237,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1213,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1324,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1155,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1153,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1047,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1083,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1123,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1272,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1273,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1298,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1032,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1208,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1299,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1026,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1027,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1044,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1119,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1167,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1172,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1224,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1292,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1305,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1307,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1130,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1028,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1162,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1332,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1329,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1086,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1181,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1288,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1049,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1182,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1320,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1140,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1183,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1034,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Buffer,1,"6220",Zonas subestepicas de gramineas y anuales del Thero-Brachypodietea,Habitat Prioritario UE,"5330",Habitat UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
